PAST_3_SHOOTING_HOME,PAST_10_SHOOTING_HOME,PAST_3_FT_HOME,PAST_10_FT_HOME,PAST_3_REB_HOME,PAST_10_REB_HOME,PAST_3_TOV_PCT_HOME,PAST_10_TOV_PCT_HOME,PAST_3_PTS_HOME,PAST_10_PTS_HOME,PAST_3_SHOOTING_AWAY,PAST_10_SHOOTING_AWAY,PAST_3_FT_AWAY,PAST_10_FT_AWAY,PAST_3_REB_AWAY,PAST_10_REB_AWAY,PAST_3_TOV_PCT_AWAY,PAST_10_TOV_PCT_AWAY,PAST_3_PTS_AWAY,PAST_10_PTS_AWAY,WL_HOME
0.52244898,0.515037594,0.208163265,0.228070175,43.66666667,42.4,0.110739246,0.106853686,102.3333333,100.4,0.483673469,0.512562814,0.236734694,0.246231156,39.33333333,38.5,0.121889284,0.121042831,98.33333333,101.2,W
0.509920635,0.482252142,0.107142857,0.17747858,44.33333333,41,0.084266878,0.096981452,94.66666667,93.3,0.527777778,0.52615193,0.257936508,0.252801993,40.33333333,38.8,0.09616333,0.113028234,110.3333333,104.8,W
0.429657795,0.494471744,0.171102662,0.224815725,42.33333333,39.4,0.115517905,0.119036718,90.33333333,98.8,0.447791165,0.509708738,0.261044177,0.262135922,45,44.3,0.10463236,0.099827636,96,105.6,L
0.440082645,0.464968153,0.371900826,0.281528662,42.66666667,40.3,0.101126842,0.10379144,101,95.1,0.483193277,0.517632242,0.218487395,0.225440806,39.66666667,41.3,0.116701245,0.107636874,94,100.1,W
0.530534351,0.522727273,0.20610687,0.2002457,42.33333333,42.1,0.090519295,0.118832732,110.6666667,101.4,0.516949153,0.489440994,0.194915254,0.237267081,42,40.4,0.11723927,0.104144495,96.66666667,97.9,W
0.573929961,0.547066015,0.210116732,0.228606357,47.66666667,40.7,0.095464282,0.108968235,116.3333333,108.2,0.544747082,0.543125,0.26848249,0.22375,44,40.4,0.112454315,0.116653876,116.3333333,104.8,W
0.4375,0.464241677,0.25,0.213316893,44,42.8,0.085952849,0.09687323,90,92.6,0.539840637,0.533498759,0.211155378,0.212158809,42.33333333,43.9,0.110434868,0.101635063,108,103.1,W
0.495780591,0.512163892,0.257383966,0.233034571,40.66666667,42.3,0.0884911,0.101421425,98.66666667,98.2,0.480314961,0.511180124,0.204724409,0.236024845,38.66666667,38.3,0.105252606,0.115916046,98.66666667,101.3,W
0.489495798,0.495575221,0.289915966,0.227560051,40.33333333,40.3,0.1160444,0.100697968,100.6666667,96.4,0.514522822,0.503148615,0.298755187,0.230478589,39.66666667,40.1,0.087975065,0.092140422,106.6666667,98.2,W
0.507518797,0.517835178,0.244360902,0.250922509,46.66666667,43.5,0.099036644,0.110941311,111.6666667,104.6,0.464583333,0.467121588,0.258333333,0.23573201,38.66666667,41.2,0.096918996,0.096721951,95,94.3,L
0.519313305,0.52774427,0.261802575,0.236429433,38,42,0.096253902,0.107437292,101,107.1,0.533472803,0.541884817,0.255230126,0.239528796,40,40.3,0.096830089,0.116579495,105.3333333,101.1,W
0.477732794,0.496932515,0.291497976,0.23190184,45.33333333,40.4,0.078088027,0.086559884,102.6666667,99.9,0.595435685,0.542244641,0.219917012,0.204287516,41.33333333,41.8,0.100613744,0.122384041,113.3333333,102.2,L
0.462882096,0.493099122,0.279475983,0.227101631,45,40.3,0.104748603,0.094879564,92,96.7,0.562264151,0.509367681,0.18490566,0.261124122,41.33333333,42.7,0.108329321,0.106722067,115.6666667,109.3,W
0.429118774,0.491945477,0.176245211,0.251548947,48.66666667,41.4,0.073092736,0.102422249,90,99.7,0.541484716,0.531128405,0.227074236,0.256809339,35.33333333,37.2,0.132173147,0.130179216,100,101.7,W
0.520491803,0.52721519,0.106557377,0.212658228,37.33333333,37.8,0.098803674,0.104255521,93.33333333,100.1,0.543103448,0.509101942,0.310344828,0.268203883,38,41.6,0.095954357,0.094234871,108,106,L
0.480603448,0.491782554,0.254310345,0.247787611,41.66666667,39.9,0.094764881,0.102694583,94,97.4,0.528340081,0.52739726,0.153846154,0.210460772,39.66666667,40.7,0.074237149,0.089081772,99.66666667,101.6,W
0.536964981,0.543050431,0.214007782,0.223862239,42.66666667,40.8,0.115196314,0.114998184,110.3333333,106.5,0.483673469,0.512562814,0.236734694,0.246231156,39.33333333,38.5,0.121889284,0.121042831,98.33333333,101.2,W
0.545098039,0.527915633,0.274509804,0.250620347,47,43.1,0.089441336,0.106417571,116,105.3,0.472222222,0.474842767,0.261904762,0.247798742,43.66666667,40.6,0.095347063,0.10193835,101.3333333,95.2,W
0.525423729,0.515842839,0.199152542,0.225602028,37.66666667,40.6,0.112143544,0.107163783,98.33333333,99.2,0.534979424,0.541147132,0.238683128,0.221945137,37.33333333,43.8,0.106030827,0.099648998,106,104.6,L
0.577253219,0.524484536,0.206008584,0.228092784,38,40.7,0.132191201,0.110234753,105.6666667,99.1,0.519313305,0.52774427,0.261802575,0.236429433,38,42,0.096253902,0.107437292,101,107.1,W
0.517307692,0.535409035,0.207692308,0.212454212,34.33333333,42.9,0.086434818,0.093976617,107.6666667,105.1,0.483673469,0.512562814,0.236734694,0.246231156,39.33333333,38.5,0.121889284,0.121042831,98.33333333,101.2,W
0.515384615,0.523067332,0.203846154,0.248129676,36.33333333,37.5,0.094630939,0.118556861,107,103.8,0.50617284,0.526015228,0.139917695,0.23857868,40.33333333,39.1,0.095419847,0.109574137,93.33333333,101.7,W
0.495689655,0.5025,0.284482759,0.22875,40.33333333,38.9,0.095203788,0.091920284,98.66666667,98.7,0.533472803,0.541884817,0.255230126,0.239528796,40,40.3,0.096830089,0.116579495,105.3333333,101.1,W
0.540322581,0.523370234,0.141129032,0.200492005,40.33333333,41.4,0.074420037,0.088930423,101,101.4,0.508333333,0.503125,0.291666667,0.26125,42,39.9,0.108717138,0.113256309,104.6666667,101.4,W
0.512195122,0.517344498,0.296747967,0.253588517,41.66666667,43.4,0.086931324,0.1057959,108.3333333,107.7,0.517391304,0.530961792,0.273913043,0.243741765,37,38.6,0.092926933,0.119352772,100.3333333,99.1,L
0.528806584,0.495641345,0.185185185,0.247820672,41.66666667,40.5,0.112963149,0.103772156,100.6666667,99.5,0.562264151,0.509367681,0.18490566,0.261124122,41.33333333,42.7,0.108329321,0.106722067,115.6666667,109.3,W
0.510504202,0.498748436,0.298319328,0.255319149,39.66666667,39.5,0.095496582,0.107512124,104.6666667,100.1,0.566390041,0.53101737,0.153526971,0.20471464,43,42.2,0.080996254,0.090821749,103.3333333,102.1,W
0.431034483,0.488888889,0.195402299,0.245679012,50.33333333,41.6,0.069594109,0.093817012,92,99.1,0.534979424,0.541147132,0.238683128,0.221945137,37.33333333,43.8,0.106030827,0.099648998,106,104.6,L
0.506666667,0.499364676,0.191111111,0.240152478,40,39.6,0.097045504,0.101280307,90.33333333,97.5,0.464143426,0.496368039,0.231075697,0.231234867,39.33333333,42.8,0.093910637,0.098528639,97,101.1,W
0.486899563,0.5,0.288209607,0.229611041,38.66666667,38.4,0.115195308,0.097832163,96.33333333,98,0.470588235,0.47229064,0.202205882,0.214285714,40.33333333,41.2,0.103286385,0.115632978,103.6666667,94.1,L
0.451361868,0.51097561,0.20233463,0.247560976,45.33333333,44.5,0.114786357,0.104226983,94.66666667,104.1,0.526819923,0.507033998,0.191570881,0.260257913,39.66666667,43.1,0.083210964,0.101461615,108.3333333,108.7,L
0.575757576,0.514429109,0.264069264,0.269761606,38.66666667,41.3,0.115655557,0.102557192,109,103.5,0.541484716,0.531128405,0.227074236,0.256809339,35.33333333,37.2,0.132173147,0.130179216,100,101.7,L
0.498039216,0.534969325,0.250980392,0.241717791,43,41.7,0.136116152,0.120127738,106,106.9,0.573929961,0.547066015,0.210116732,0.228606357,47.66666667,40.7,0.095464282,0.108968235,116.3333333,108.2,W
0.489451477,0.46807152,0.341772152,0.287356322,43.66666667,40.1,0.078254915,0.100843418,104.3333333,95.8,0.496350365,0.471341463,0.200729927,0.242682927,47,41.1,0.091338442,0.104528067,109,97.2,W
0.537974684,0.53101737,0.160337553,0.196029777,42.66666667,41,0.108035806,0.093630108,97.66666667,101.4,0.517391304,0.530961792,0.273913043,0.243741765,37,38.6,0.092926933,0.119352772,100.3333333,99.1,W
0.495708155,0.524278215,0.287553648,0.248031496,38.33333333,39,0.07265179,0.112953005,99.33333333,98.8,0.528806584,0.495641345,0.185185185,0.247820672,41.66666667,40.5,0.112963149,0.103772156,100.6666667,99.5,L
0.573839662,0.525982256,0.240506329,0.231939163,39,40.8,0.115230974,0.104230533,109.6666667,101.3,0.522556391,0.510598504,0.218045113,0.238154613,40,40.9,0.071674312,0.108034084,112,101,L
0.510504202,0.516908213,0.222689076,0.231884058,40,42.9,0.102072063,0.110410553,98.66666667,104.8,0.495762712,0.47752809,0.237288136,0.217228464,40.66666667,39.9,0.096751197,0.100831093,96.66666667,93.9,W
0.517241379,0.506090134,0.222222222,0.239951279,38.33333333,38.8,0.099922012,0.110505601,109.3333333,102.8,0.562264151,0.509367681,0.18490566,0.261124122,41.33333333,42.7,0.108329321,0.106722067,115.6666667,109.3,W
0.521008403,0.508186398,0.210084034,0.230478589,41.33333333,39.5,0.084580685,0.092598309,99.33333333,99,0.505703422,0.519631902,0.205323194,0.201226994,45,41.6,0.109160164,0.124389361,106.6666667,101.1,W
0.520242915,0.525735294,0.165991903,0.197303922,41.66666667,40.7,0.086006273,0.087105375,99.33333333,101.9,0.503968254,0.525786164,0.162698413,0.241509434,44.33333333,41.9,0.100087882,0.111819638,98.33333333,102.8,W
0.481927711,0.512642225,0.192771084,0.245259166,39.66666667,38.5,0.121839781,0.127053908,96,100.5,0.575757576,0.514429109,0.264069264,0.269761606,38.66666667,41.3,0.115655557,0.102557192,109,103.5,W
0.496350365,0.471341463,0.200729927,0.242682927,47,41.1,0.091338442,0.104528067,109,97.2,0.536964981,0.543050431,0.214007782,0.223862239,42.66666667,40.8,0.115196314,0.114998184,110.3333333,106.5,L
0.526104418,0.505569307,0.253012048,0.247524752,42.66666667,40.2,0.087243117,0.100223053,108.3333333,101.7,0.489451477,0.46807152,0.341772152,0.287356322,43.66666667,40.1,0.078254915,0.100843418,104.3333333,95.8,L
0.529288703,0.534883721,0.263598326,0.189718482,31.66666667,42.4,0.094238018,0.097366608,105.3333333,102.9,0.541484716,0.531128405,0.227074236,0.256809339,35.33333333,37.2,0.132173147,0.130179216,100,101.7,L
0.53125,0.521963824,0.339285714,0.295865633,40,40.5,0.114440283,0.09995727,104.6666667,103.7,0.534979424,0.541147132,0.238683128,0.221945137,37.33333333,43.8,0.106030827,0.099648998,106,104.6,L
0.575289575,0.501870324,0.16988417,0.243142145,43.66666667,40.8,0.105444785,0.106025264,114,100,0.5,0.526251526,0.282157676,0.195360195,37.66666667,44.2,0.094745468,0.097468766,103,102.2,L
0.475409836,0.46625,0.340163934,0.28125,41,41.2,0.073385519,0.095771107,105,97.1,0.637254902,0.563946407,0.223529412,0.230207065,45.66666667,41.9,0.098011761,0.112635826,127.3333333,111.5,W
0.527310924,0.525839793,0.193277311,0.244186047,38.66666667,37.6,0.099549408,0.119381128,99,100.3,0.608856089,0.5433213,0.306273063,0.251504212,48.66666667,44.1,0.080031147,0.103472063,137.6666667,111.2,W
0.483870968,0.515743073,0.177419355,0.234256927,44.33333333,39.9,0.106620142,0.10656894,94.66666667,100.5,0.517509728,0.504122497,0.163424125,0.252061249,40.33333333,43.3,0.109398309,0.109052031,102.6666667,107,L
0.560344828,0.540422886,0.224137931,0.196517413,39.33333333,39.8,0.102062179,0.095699688,104,102.7,0.496350365,0.471341463,0.200729927,0.242682927,47,41.1,0.091338442,0.104528067,109,97.2,L
0.5375,0.510191083,0.225,0.249681529,40.33333333,41.2,0.114468864,0.103636419,104,99.7,0.503861004,0.476857491,0.239382239,0.253349574,40.33333333,41.4,0.089397893,0.095225441,107.6666667,99.1,W
0.493617021,0.510315534,0.204255319,0.224514563,42,43.4,0.081674324,0.109332634,93.33333333,102.6,0.529288703,0.534883721,0.263598326,0.189718482,31.66666667,42.4,0.094238018,0.097366608,105.3333333,102.9,W
0.463043478,0.501923077,0.239130435,0.266666667,37,39.6,0.111062954,0.098823384,89.33333333,99.1,0.526086957,0.546052632,0.239130435,0.242105263,37.33333333,38.7,0.093552871,0.115203687,99,101.4,L
0.493775934,0.5,0.215767635,0.232120452,36.33333333,38,0.11067777,0.100370359,96.66666667,98.2,0.521008403,0.508186398,0.210084034,0.230478589,41.33333333,39.5,0.084580685,0.092598309,99.33333333,99,W
0.517509728,0.507317073,0.221789883,0.229268293,40,38.5,0.1,0.106570854,107.6666667,102,0.486899563,0.5,0.288209607,0.229611041,38.66666667,38.4,0.115195308,0.097832163,96.33333333,98,W
0.488764045,0.473525872,0.179775281,0.246690734,43.66666667,41.8,0.096009741,0.097999064,103,99.2,0.526104418,0.505569307,0.253012048,0.247524752,42.66666667,40.2,0.087243117,0.100223053,108.3333333,101.7,W
0.481404959,0.491915423,0.231404959,0.251243781,41.33333333,40,0.103212164,0.103052163,96.33333333,99.3,0.577253219,0.524484536,0.206008584,0.228092784,38,40.7,0.132191201,0.110234753,105.6666667,99.1,L
0.548582996,0.550805452,0.206477733,0.228004957,40.66666667,41,0.154907056,0.125593923,107.3333333,107.3,0.5,0.526251526,0.282157676,0.195360195,37.66666667,44.2,0.094745468,0.097468766,103,102.2,W
0.558695652,0.522900763,0.173913043,0.218829517,37,38.6,0.106919618,0.097493474,99,99.4,0.508097166,0.479166667,0.303643725,0.25,41,40.1,0.11706175,0.11239907,108.6666667,95.7,L
0.525104603,0.526315789,0.230125523,0.194614443,36.33333333,42.9,0.081177333,0.095973574,102,101.9,0.548582996,0.550805452,0.206477733,0.228004957,40.66666667,41,0.154907056,0.125593923,107.3333333,107.3,W
0.462151394,0.50486618,0.243027888,0.257907543,44.66666667,44.7,0.091377694,0.101118761,97.66666667,104.2,0.573839662,0.525982256,0.240506329,0.231939163,39,40.8,0.115230974,0.104230533,109.6666667,101.3,W
0.51059322,0.541122715,0.288135593,0.257180157,37,38.6,0.096253902,0.115850949,103,102.6,0.520491803,0.52721519,0.106557377,0.212658228,37.33333333,37.8,0.098803674,0.104255521,93.33333333,100.1,W
0.541493776,0.514429109,0.182572614,0.222082811,36.66666667,38.1,0.119376061,0.102906324,101.6666667,99.7,0.517241379,0.506090134,0.222222222,0.239951279,38.33333333,38.8,0.099922012,0.110505601,109.3333333,102.8,W
0.483263598,0.517879162,0.213389121,0.193588163,43,40.9,0.082748245,0.089911612,94,99.7,0.534979424,0.541147132,0.238683128,0.221945137,37.33333333,43.8,0.106030827,0.099648998,106,104.6,W
0.49787234,0.516109785,0.25106383,0.262529833,42,42.2,0.119422706,0.111442383,97.66666667,108.5,0.555762082,0.538922156,0.226765799,0.231137725,44.66666667,41.6,0.081743869,0.107280476,120,109.3,W
0.525096525,0.506462985,0.196911197,0.262044653,39.33333333,43,0.100865971,0.106588596,107.6666667,108.5,0.522123894,0.506997455,0.199115044,0.234096692,41.66666667,39.8,0.13326226,0.120521274,93.66666667,98.1,W
0.586956522,0.542416452,0.185770751,0.230077121,39.66666667,37.1,0.072710861,0.111064945,114.6666667,102.3,0.457627119,0.524804178,0.309322034,0.263707572,38.33333333,39,0.08363747,0.111775819,96.33333333,100.6,L
0.484848485,0.509689922,0.277056277,0.286821705,45.33333333,41.1,0.11647502,0.10135959,96,101.1,0.481404959,0.491915423,0.231404959,0.251243781,41.33333333,40,0.103212164,0.103052163,96.33333333,99.3,L
0.563596491,0.547619048,0.192982456,0.247354497,37.66666667,38.4,0.09998919,0.114642124,100.3333333,101.5,0.504065041,0.50969697,0.268292683,0.244848485,35,41.6,0.089909577,0.102657359,104.6666667,104.3,W
0.497959184,0.518226002,0.204081633,0.187120292,33.33333333,42,0.080299786,0.095819859,98,100.7,0.496350365,0.471341463,0.200729927,0.242682927,47,41.1,0.091338442,0.104528067,109,97.2,L
0.455284553,0.513565891,0.329268293,0.289405685,40.33333333,39.2,0.08452473,0.109183832,101.6666667,101.9,0.525104603,0.526315789,0.230125523,0.194614443,36.33333333,42.9,0.081177333,0.095973574,102,101.9,L
0.498098859,0.501210654,0.197718631,0.221549637,37.33333333,37.7,0.093540764,0.10458654,104.6666667,101.1,0.512280702,0.479191439,0.210526316,0.24019025,41.66666667,41.4,0.080149613,0.09732148,117.3333333,100.8,L
0.552863436,0.541614907,0.308370044,0.201242236,37.33333333,44.1,0.124430795,0.105853237,107,103.4,0.508333333,0.515903308,0.245833333,0.237913486,43,42.2,0.109813317,0.115326252,101,99.8,L
0.488416988,0.514934289,0.247104247,0.200716846,39.33333333,43.8,0.070580218,0.092490096,105.6666667,103,0.555762082,0.538922156,0.226765799,0.231137725,44.66666667,41.6,0.081743869,0.107280476,120,109.3,W
0.484782609,0.49872449,0.147826087,0.218112245,41.66666667,39.2,0.109391676,0.114668091,85.66666667,95.3,0.524896266,0.528415961,0.244813278,0.237001209,42.33333333,42.6,0.124825245,0.109450703,104,107,W
0.533472803,0.500603865,0.230125523,0.22705314,33.33333333,41.4,0.097003665,0.100871768,103.3333333,101.7,0.485507246,0.469951923,0.206521739,0.239182692,41,41.2,0.105941962,0.105733083,108.3333333,98.1,W
0.540254237,0.518629808,0.262711864,0.272836538,42,42,0.102994373,0.110247186,105.6666667,109,0.496350365,0.471341463,0.200729927,0.242682927,47,41.1,0.091338442,0.104528067,109,97.2,L
0.54375,0.545679012,0.204166667,0.235802469,41.33333333,40.8,0.152145248,0.12445316,103.3333333,107.5,0.558695652,0.522900763,0.173913043,0.218829517,37,38.6,0.106919618,0.097493474,99,99.4,W
0.485887097,0.491389914,0.209677419,0.247232472,44.33333333,41.5,0.107653161,0.108121812,97.66666667,100,0.560344828,0.540422886,0.224137931,0.196517413,39.33333333,39.8,0.102062179,0.095699688,104,102.7,W
0.490118577,0.524528302,0.09486166,0.202515723,39.33333333,37.5,0.095105902,0.098605326,90.66666667,99.5,0.576271186,0.551766139,0.283898305,0.232643118,43.66666667,42.2,0.102629264,0.108015166,113,109.7,L
0.519148936,0.519620253,0.174468085,0.212658228,36,37.4,0.103485839,0.09365674,95,98.9,0.45,0.5,0.181818182,0.259501966,35.66666667,38.2,0.131473648,0.104885103,79.33333333,96.1,W
0.529787234,0.534629405,0.242553191,0.205346294,42,43,0.087851406,0.09280264,102,104.9,0.517509728,0.507317073,0.221789883,0.229268293,40,38.5,0.1,0.106570854,107.6666667,102,W
0.586134454,0.529746835,0.226890756,0.227848101,40,41.1,0.12207528,0.106311378,111,101.7,0.506666667,0.499364676,0.191111111,0.240152478,40,39.6,0.097045504,0.101280307,90.33333333,97.5,L
0.461206897,0.513565891,0.245689655,0.273901809,45.66666667,41.4,0.099720782,0.097085894,90.33333333,100.7,0.554393305,0.514520202,0.19665272,0.222222222,33.33333333,37.7,0.095785441,0.103061963,104,99.1,W
0.502212389,0.512086514,0.296460177,0.25826972,43.66666667,41,0.126351966,0.111617312,98,100.8,0.520242915,0.525735294,0.165991903,0.197303922,41.66666667,40.7,0.086006273,0.087105375,99.33333333,101.9,W
0.563596491,0.563267813,0.289473684,0.238329238,40,41.5,0.092459421,0.104683277,107.6666667,111.1,0.485355649,0.465087282,0.255230126,0.253117207,42.66666667,40.5,0.113122172,0.107390265,97.66666667,94.9,W
0.527888446,0.533969011,0.195219124,0.191895113,44.33333333,43.7,0.101253616,0.096789218,104.6666667,105.7,0.484782609,0.49872449,0.147826087,0.218112245,41.66666667,39.2,0.109391676,0.114668091,85.66666667,95.3,L
0.458029197,0.493444577,0.156934307,0.21215733,40.33333333,37.7,0.076175966,0.094519388,98,100.6,0.460251046,0.505344418,0.259414226,0.264845606,41.33333333,42,0.110375276,0.1088712,94,107.4,W
0.530188679,0.489156627,0.249056604,0.243373494,41.33333333,41.1,0.099814299,0.10048998,115.6666667,101.4,0.485887097,0.491389914,0.209677419,0.247232472,44.33333333,41.5,0.107653161,0.108121812,97.66666667,100,W
0.551801802,0.53375,0.274774775,0.20625,38.66666667,43.6,0.134770889,0.111007771,102,101.9,0.488416988,0.514934289,0.247104247,0.200716846,39.33333333,43.8,0.070580218,0.092490096,105.6666667,103,W
0.525590551,0.506883605,0.224409449,0.249061327,42.33333333,41.8,0.108580253,0.101979604,108,100.9,0.552863436,0.541614907,0.308370044,0.201242236,37.33333333,44.1,0.124430795,0.105853237,107,103.4,L
0.482421875,0.525392987,0.265625,0.222490931,39.66666667,43.2,0.060556148,0.090078214,105,105.3,0.530769231,0.516969697,0.230769231,0.236363636,45.33333333,39.2,0.090815946,0.099111004,112,104.8,W
0.530991736,0.535175879,0.239669421,0.209798995,37.33333333,39.2,0.106184606,0.100164612,105,101.9,0.525590551,0.506883605,0.224409449,0.249061327,42.33333333,41.8,0.108580253,0.101979604,108,100.9,W
0.53968254,0.541218638,0.222222222,0.215053763,39.33333333,40.9,0.09357762,0.105320528,109.3333333,108.6,0.456273764,0.513043478,0.197718631,0.234782609,47.33333333,39.9,0.088862559,0.096393224,97.33333333,101.5,W
0.514767932,0.53030303,0.147679325,0.178181818,37.33333333,41.6,0.094676477,0.094808126,93,102.2,0.594170404,0.548537234,0.170403587,0.247340426,37,37.7,0.094686421,0.110039485,101,101.1,W
0.572368421,0.552173913,0.206140351,0.223602484,40.66666667,41.2,0.142299989,0.119501422,102.6666667,106.9,0.533472803,0.500603865,0.230125523,0.22705314,33.33333333,41.4,0.097003665,0.100871768,103.3333333,101.7,L
0.479553903,0.506242197,0.282527881,0.284644195,45.66666667,40.7,0.095462215,0.103290321,111.3333333,103.9,0.572368421,0.552173913,0.206140351,0.223602484,40.66666667,41.2,0.142299989,0.119501422,102.6666667,106.9,W
0.546666667,0.548064085,0.151111111,0.225634179,37.33333333,38.1,0.105979473,0.108992712,93.33333333,99,0.470212766,0.513838748,0.229787234,0.227436823,44,43.8,0.120132145,0.114211363,91.66666667,104.3,W
0.512411348,0.479116945,0.205673759,0.238663484,44.33333333,42.2,0.086628165,0.099425221,115.6666667,100.3,0.481012658,0.522464698,0.113924051,0.210526316,38,37.1,0.116103251,0.104883907,85,97.8,W
0.565217391,0.520807062,0.3,0.262295082,44,42,0.121479572,0.108373942,109.6666667,103.4,0.488416988,0.514934289,0.247104247,0.200716846,39.33333333,43.8,0.070580218,0.092490096,105.6666667,103,L
0.515837104,0.568965517,0.294117647,0.240147783,38.33333333,41.5,0.083020889,0.097403563,97.66666667,111.9,0.498098859,0.501210654,0.197718631,0.221549637,37.33333333,37.7,0.093540764,0.10458654,104.6666667,101.1,W
0.488679245,0.52688172,0.203773585,0.203106332,45.66666667,42.2,0.089836911,0.097621844,104.3333333,105.2,0.512411348,0.479116945,0.205673759,0.238663484,44.33333333,42.2,0.086628165,0.099425221,115.6666667,100.3,L
0.55106383,0.546526055,0.229787234,0.210918114,39.66666667,43.2,0.132536383,0.111406867,104.3333333,105.1,0.552863436,0.541614907,0.308370044,0.201242236,37.33333333,44.1,0.124430795,0.105853237,107,103.4,W
0.462890625,0.501246883,0.23828125,0.235660848,44,42.5,0.101606805,0.112642855,99.33333333,99.3,0.519313305,0.534165572,0.283261803,0.274638633,39.33333333,38.9,0.115991339,0.119341173,102.6666667,102.2,L
0.528,0.539537713,0.296,0.231143552,46.33333333,42.4,0.078362681,0.093968403,112.6666667,107.7,0.485355649,0.465087282,0.255230126,0.253117207,42.66666667,40.5,0.113122172,0.107390265,97.66666667,94.9,W
0.47983871,0.490931076,0.241935484,0.239419589,42.66666667,42,0.098541585,0.099581022,99.33333333,101,0.458029197,0.493444577,0.156934307,0.21215733,40.33333333,37.7,0.076175966,0.094519388,98,100.6,W
0.569327731,0.546144121,0.264705882,0.216182048,34,38.5,0.095612451,0.096887111,111.3333333,103.5,0.530991736,0.535175879,0.239669421,0.209798995,37.33333333,39.2,0.106184606,0.100164612,105,101.9,W
0.478682171,0.537322275,0.251937984,0.228672986,39.33333333,41.3,0.099177552,0.106494719,104,110,0.533472803,0.500603865,0.230125523,0.22705314,33.33333333,41.4,0.097003665,0.100871768,103.3333333,101.7,L
0.495850622,0.530135301,0.136929461,0.183271833,37,39.6,0.084074637,0.096376253,90.66666667,101.1,0.58677686,0.524528302,0.20661157,0.225157233,37,38.8,0.089304476,0.101057214,111.3333333,101.3,W
0.50210084,0.531941032,0.243697479,0.233415233,42.66666667,42.4,0.100472219,0.112833304,99,105.6,0.484782609,0.49872449,0.147826087,0.218112245,41.66666667,39.2,0.109391676,0.114668091,85.66666667,95.3,L
0.534836066,0.535759097,0.25,0.212045169,37,39.4,0.097276265,0.097375498,107.3333333,102.3,0.569327731,0.546144121,0.264705882,0.216182048,34,38.5,0.095612451,0.096887111,111.3333333,103.5,W
0.459558824,0.487719298,0.180147059,0.214035088,40.66666667,38.7,0.075721723,0.091805609,99.66666667,101.7,0.488416988,0.514934289,0.247104247,0.200716846,39.33333333,43.8,0.070580218,0.092490096,105.6666667,103,L
0.471111111,0.470737913,0.302222222,0.272264631,40,39.5,0.108088158,0.114555463,93.33333333,95.4,0.512411348,0.479116945,0.205673759,0.238663484,44.33333333,42.2,0.086628165,0.099425221,115.6666667,100.3,W
0.506944444,0.536764706,0.199074074,0.22459893,37,38.1,0.105089752,0.107376436,87.33333333,97.1,0.471544715,0.512106538,0.239837398,0.261501211,43.66666667,45.2,0.079212674,0.10167226,97,106.2,W
0.497916667,0.530637255,0.225,0.227941176,40,41.6,0.107958051,0.115093719,97.66666667,105.2,0.484782609,0.49872449,0.147826087,0.218112245,41.66666667,39.2,0.109391676,0.114668091,85.66666667,95.3,L
0.510676157,0.483451537,0.238434164,0.239952719,42.66666667,41.5,0.082803688,0.094971581,118,102.1,0.567567568,0.536569987,0.204633205,0.235813367,46.33333333,39.2,0.081790989,0.10681776,115.6666667,103.8,W
0.519434629,0.525641026,0.208480565,0.225885226,50,40.3,0.090642265,0.104015919,117.6666667,104.6,0.514893617,0.5158831,0.225531915,0.228716645,35,36.6,0.113673271,0.102746272,98.33333333,99.2,W
0.576036866,0.56998739,0.244239631,0.245901639,38.66666667,41.6,0.096323206,0.102731448,101,109.9,0.576086957,0.555,0.286956522,0.26,42.33333333,41.1,0.149761397,0.123736231,110.3333333,109.6,W
0.479238754,0.513921114,0.179930796,0.193735499,46.66666667,43.1,0.087496719,0.091380055,109.6666667,105.3,0.533472803,0.500603865,0.230125523,0.22705314,33.33333333,41.4,0.097003665,0.100871768,103.3333333,101.7,W
0.557446809,0.555345912,0.242553191,0.226415094,38.33333333,41.7,0.099789916,0.109472404,106.3333333,106.3,0.470212766,0.513838748,0.229787234,0.227436823,44,43.8,0.120132145,0.114211363,91.66666667,104.3,W
0.476890756,0.495145631,0.243697479,0.252427184,40.33333333,44.8,0.078117125,0.100869914,95,102.4,0.551801802,0.53375,0.274774775,0.20625,38.66666667,43.6,0.134770889,0.111007771,102,101.9,W
0.510548523,0.532869785,0.308016878,0.236409608,38.33333333,39.2,0.090909091,0.09246132,105,103,0.46122449,0.495838288,0.240816327,0.266349584,42,42,0.098580442,0.108915176,95,105.8,W
0.47519084,0.499395405,0.145038168,0.209189843,38.33333333,37.1,0.09303963,0.099993847,95.66666667,99.9,0.461038961,0.47149938,0.350649351,0.230483271,43,42.8,0.097732604,0.096591078,98,94.7,W
0.543478261,0.52657602,0.182608696,0.187886279,40.33333333,40.3,0.096401028,0.09400524,97.33333333,100.4,0.552863436,0.541614907,0.308370044,0.201242236,37.33333333,44.1,0.124430795,0.105853237,107,103.4,L
0.495850622,0.533939394,0.20746888,0.225454545,43,42,0.090415913,0.111097944,96.33333333,106.7,0.482421875,0.525392987,0.265625,0.222490931,39.66666667,43.2,0.060556148,0.090078214,105,105.3,L
